hospital,department,day_of_week,hour,month,is_weekend,is_festival,temperature,is_rainy,patient_count,wait_time_minutes,hospital_encoded,department_encoded,day_encoded
Taluk Hospital Thrissur,Gynaecology,Thursday,17,1,0,0,36.8,0,77,27,2,2,3
General Hospital Kollam,Paediatrics,Wednesday,8,11,0,0,32.4,0,42,12,1,4,5
Taluk Hospital Thrissur,Gynaecology,Wednesday,13,3,0,0,28.5,0,76,38,2,2,5
General Hospital Kollam,Paediatrics,Monday,10,3,0,0,36.7,0,110,38,1,4,1
District Hospital Ernakulam,Cardiology,Tuesday,16,8,0,0,26.3,1,48,19,0,0,4
General Hospital Kollam,Paediatrics,Tuesday,14,11,0,0,33.6,0,36,13,1,4,4
Taluk Hospital Thrissur,Paediatrics,Tuesday,11,12,0,0,24.0,0,84,34,2,4,4
General Hospital Kollam,Orthopaedics,Wednesday,12,8,0,0,24.3,1,63,25,1,3,5
Taluk Hospital Thrissur,Gynaecology,Wednesday,8,5,0,0,24.3,0,30,10,2,2,5
District Hospital Ernakulam,Gynaecology,Saturday,14,9,1,0,28.9,0,90,36,0,2,2
Taluk Hospital Thrissur,Paediatrics,Thursday,12,10,0,0,36.7,0,45,16,2,4,3
Taluk Hospital Thrissur,Cardiology,Tuesday,17,12,0,0,29.8,0,37,15,2,0,4
District Hospital Ernakulam,Paediatrics,Wednesday,10,3,0,0,31.9,0,51,18,0,4,5
District Hospital Ernakulam,Orthopaedics,Friday,9,3,0,0,32.5,0,51,21,0,3,0
Taluk Hospital Thrissur,Cardiology,Tuesday,17,5,0,0,25.0,0,79,42,2,0,4
District Hospital Ernakulam,Cardiology,Monday,10,10,0,0,28.4,0,92,46,0,0,1
District Hospital Ernakulam,Cardiology,Thursday,11,8,0,0,34.1,1,86,34,0,0,3
Taluk Hospital Thrissur,Orthopaedics,Saturday,10,1,1,0,29.3,0,86,36,2,3,2
Taluk Hospital Thrissur,Gynaecology,Monday,16,6,0,0,26.7,0,34,15,2,2,1
General Hospital Kollam,General OPD,Wednesday,17,9,0,0,35.9,0,30,8,1,1,5
Taluk Hospital Thrissur,General OPD,Tuesday,10,2,0,0,26.4,0,54,17,2,1,4
District Hospital Ernakulam,Gynaecology,Saturday,9,12,1,0,31.5,0,120,50,0,2,2
District Hospital Ernakulam,Gynaecology,Thursday,14,5,0,0,25.5,0,57,20,0,2,3
District Hospital Ernakulam,Orthopaedics,Friday,16,1,0,0,28.3,0,39,17,0,3,0
Taluk Hospital Thrissur,General OPD,Monday,14,3,0,0,37.0,0,78,30,2,1,1
District Hospital Ernakulam,Gynaecology,Thursday,11,6,0,0,28.6,0,74,33,0,2,3
District Hospital Ernakulam,Paediatrics,Saturday,12,12,1,0,32.3,0,81,25,0,4,2
District Hospital Ernakulam,Cardiology,Monday,17,3,0,0,37.0,0,71,28,0,0,1
General Hospital Kollam,Cardiology,Tuesday,8,5,0,0,24.9,0,38,15,1,0,4
District Hospital Ernakulam,Gynaecology,Tuesday,9,5,0,0,30.8,0,82,41,0,2,4
Taluk Hospital Thrissur,General OPD,Monday,15,10,0,0,26.1,0,68,21,2,1,1
Taluk Hospital Thrissur,Gynaecology,Friday,12,10,0,0,31.4,0,61,22,2,2,0
Taluk Hospital Thrissur,Cardiology,Monday,16,1,0,0,27.1,0,47,21,2,0,1
General Hospital Kollam,Cardiology,Saturday,8,1,1,0,28.9,0,47,24,1,0,2
Taluk Hospital Thrissur,Orthopaedics,Tuesday,16,7,0,0,36.2,1,70,22,2,3,4
General Hospital Kollam,Orthopaedics,Tuesday,16,4,0,0,33.9,0,79,29,1,3,4
Taluk Hospital Thrissur,Cardiology,Thursday,17,3,0,0,34.9,0,69,33,2,0,3
General Hospital Kollam,Paediatrics,Thursday,16,12,0,0,26.3,0,49,19,1,4,3
General Hospital Kollam,Cardiology,Tuesday,16,4,0,0,31.0,0,77,34,1,0,4
General Hospital Kollam,Cardiology,Thursday,14,12,0,0,31.1,0,60,23,1,0,3
Taluk Hospital Thrissur,Gynaecology,Thursday,10,7,0,0,25.5,1,79,40,2,2,3
General Hospital Kollam,General OPD,Monday,11,3,0,0,31.1,0,60,17,1,1,1
General Hospital Kollam,Gynaecology,Tuesday,9,11,0,0,35.9,0,96,49,1,2,4
District Hospital Ernakulam,Cardiology,Thursday,17,12,0,0,24.9,0,50,21,0,0,3
Taluk Hospital Thrissur,General OPD,Thursday,15,8,0,0,25.3,1,78,27,2,1,3
District Hospital Ernakulam,Gynaecology,Tuesday,8,11,0,0,31.3,0,74,34,0,2,4
District Hospital Ernakulam,Cardiology,Monday,17,3,0,0,32.5,0,46,18,0,0,1
Taluk Hospital Thrissur,General OPD,Wednesday,17,7,0,0,35.9,0,54,19,2,1,5
District Hospital Ernakulam,Paediatrics,Tuesday,8,12,0,0,34.2,0,64,22,0,4,4
District Hospital Ernakulam,Paediatrics,Friday,14,3,0,0,36.2,0,56,23,0,4,0
General Hospital Kollam,Orthopaedics,Thursday,11,5,0,0,31.1,0,86,39,1,3,3
General Hospital Kollam,Orthopaedics,Wednesday,11,10,0,0,33.4,0,90,37,1,3,5
District Hospital Ernakulam,Orthopaedics,Tuesday,17,10,0,0,30.2,0,60,23,0,3,4
Taluk Hospital Thrissur,Paediatrics,Thursday,17,5,0,0,34.7,0,56,21,2,4,3
District Hospital Ernakulam,General OPD,Friday,8,9,0,0,32.3,1,73,24,0,1,0
Taluk Hospital Thrissur,Orthopaedics,Saturday,17,10,1,0,29.7,0,39,18,2,3,2
General Hospital Kollam,Gynaecology,Friday,12,2,0,0,30.5,0,38,18,1,2,0
Taluk Hospital Thrissur,Orthopaedics,Tuesday,14,12,0,0,31.5,0,54,18,2,3,4
District Hospital Ernakulam,Orthopaedics,Friday,16,1,0,0,28.1,0,20,8,0,3,0
General Hospital Kollam,Gynaecology,Thursday,8,6,0,0,25.7,0,22,8,1,2,3
General Hospital Kollam,Paediatrics,Monday,14,7,0,0,31.7,0,21,8,1,4,1
General Hospital Kollam,Orthopaedics,Friday,12,6,0,0,25.5,1,65,29,1,3,0
Taluk Hospital Thrissur,Gynaecology,Tuesday,8,6,0,0,28.3,0,55,21,2,2,4
Taluk Hospital Thrissur,Paediatrics,Wednesday,9,9,0,0,29.8,0,50,15,2,4,5
District Hospital Ernakulam,Orthopaedics,Monday,8,1,0,0,24.6,0,42,18,0,3,1
Taluk Hospital Thrissur,Paediatrics,Monday,17,10,0,1,33.0,0,41,17,2,4,1
District Hospital Ernakulam,Paediatrics,Wednesday,9,9,0,0,34.7,1,88,38,0,4,5
Taluk Hospital Thrissur,Orthopaedics,Thursday,15,10,0,1,31.0,0,70,32,2,3,3
General Hospital Kollam,General OPD,Friday,15,3,0,0,36.3,0,71,19,1,1,0
General Hospital Kollam,Cardiology,Thursday,13,12,0,0,24.7,0,37,20,1,0,3
District Hospital Ernakulam,Orthopaedics,Tuesday,17,10,0,1,29.5,0,57,24,0,3,4
District Hospital Ernakulam,Gynaecology,Thursday,13,3,0,0,37.2,0,44,16,0,2,3
General Hospital Kollam,General OPD,Wednesday,13,10,0,0,30.1,0,50,14,1,1,5
District Hospital Ernakulam,Cardiology,Tuesday,10,2,0,0,24.1,0,65,26,0,0,4
Taluk Hospital Thrissur,Orthopaedics,Thursday,8,5,0,0,28.3,0,77,29,2,3,3
Taluk Hospital Thrissur,Orthopaedics,Saturday,13,6,1,0,27.1,1,55,18,2,3,2
General Hospital Kollam,Gynaecology,Tuesday,13,1,0,0,35.6,0,28,11,1,2,4
Taluk Hospital Thrissur,Orthopaedics,Tuesday,9,3,0,0,35.6,0,107,44,2,3,4
General Hospital Kollam,Cardiology,Thursday,10,11,0,0,37.3,0,109,58,1,0,3
Taluk Hospital Thrissur,Paediatrics,Tuesday,10,11,0,1,30.9,0,97,39,2,4,4
Taluk Hospital Thrissur,Gynaecology,Saturday,11,10,1,1,31.8,0,130,60,2,2,2
Taluk Hospital Thrissur,Orthopaedics,Tuesday,10,10,0,0,28.3,0,93,42,2,3,4
General Hospital Kollam,Orthopaedics,Monday,14,2,0,0,28.6,0,43,17,1,3,1
District Hospital Ernakulam,General OPD,Monday,13,1,0,0,35.9,0,23,7,0,1,1
Taluk Hospital Thrissur,General OPD,Wednesday,15,8,0,0,27.8,1,53,18,2,1,5
District Hospital Ernakulam,Cardiology,Wednesday,15,9,0,0,34.4,0,27,14,0,0,5
District Hospital Ernakulam,General OPD,Wednesday,17,5,0,0,35.3,0,56,18,0,1,5
District Hospital Ernakulam,Orthopaedics,Friday,11,1,0,0,27.2,0,82,33,0,3,0
General Hospital Kollam,Cardiology,Monday,16,4,0,1,25.2,0,90,34,1,0,1
General Hospital Kollam,Cardiology,Saturday,16,10,1,0,30.0,0,37,17,1,0,2
Taluk Hospital Thrissur,Gynaecology,Tuesday,16,2,0,0,35.1,0,50,22,2,2,4
General Hospital Kollam,General OPD,Wednesday,16,7,0,0,28.4,1,41,11,1,1,5
Taluk Hospital Thrissur,Orthopaedics,Thursday,13,11,0,0,37.0,0,66,23,2,3,3
Taluk Hospital Thrissur,General OPD,Monday,16,10,0,0,25.5,0,47,16,2,1,1
General Hospital Kollam,Orthopaedics,Wednesday,14,8,0,0,34.3,1,54,25,1,3,5
Taluk Hospital Thrissur,Paediatrics,Friday,9,5,0,0,26.9,0,75,23,2,4,0
Taluk Hospital Thrissur,Gynaecology,Wednesday,14,11,0,0,30.0,0,77,31,2,2,5
Taluk Hospital Thrissur,Gynaecology,Friday,17,1,0,0,24.5,0,23,10,2,2,0
Taluk Hospital Thrissur,Orthopaedics,Thursday,11,10,0,0,31.4,0,64,29,2,3,3
Taluk Hospital Thrissur,Orthopaedics,Tuesday,9,12,0,0,31.6,0,76,32,2,3,4
District Hospital Ernakulam,Orthopaedics,Tuesday,12,7,0,0,34.3,1,63,23,0,3,4
Taluk Hospital Thrissur,Gynaecology,Saturday,15,10,1,1,30.1,0,90,45,2,2,2
District Hospital Ernakulam,Paediatrics,Wednesday,17,6,0,0,31.3,0,67,20,0,4,5
Taluk Hospital Thrissur,General OPD,Tuesday,10,2,0,0,34.4,0,79,28,2,1,4
Taluk Hospital Thrissur,General OPD,Tuesday,12,9,0,0,26.6,0,75,24,2,1,4
General Hospital Kollam,Paediatrics,Monday,13,10,0,0,28.2,0,36,15,1,4,1
General Hospital Kollam,Orthopaedics,Tuesday,14,8,0,0,36.2,1,55,26,1,3,4
General Hospital Kollam,General OPD,Tuesday,11,11,0,1,26.9,0,102,31,1,1,4
District Hospital Ernakulam,Gynaecology,Monday,9,10,0,0,32.5,0,81,39,0,2,1
General Hospital Kollam,Orthopaedics,Wednesday,17,1,0,0,24.3,0,70,29,1,3,5
Taluk Hospital Thrissur,Gynaecology,Saturday,10,2,1,0,30.6,0,68,27,2,2,2
General Hospital Kollam,Gynaecology,Thursday,14,10,0,0,27.1,0,70,28,1,2,3
Taluk Hospital Thrissur,Orthopaedics,Saturday,16,9,1,0,24.3,0,82,26,2,3,2
Taluk Hospital Thrissur,Orthopaedics,Tuesday,10,11,0,0,24.3,0,97,32,2,3,4
Taluk Hospital Thrissur,Cardiology,Friday,9,1,0,0,37.4,0,84,33,2,0,0
Taluk Hospital Thrissur,Paediatrics,Wednesday,10,11,0,0,28.4,0,57,18,2,4,5
District Hospital Ernakulam,General OPD,Friday,8,12,0,0,28.6,0,54,20,0,1,0
Taluk Hospital Thrissur,General OPD,Monday,12,6,0,0,36.3,1,75,24,2,1,1
District Hospital Ernakulam,General OPD,Wednesday,16,8,0,0,29.3,1,88,28,0,1,5
General Hospital Kollam,Orthopaedics,Friday,17,7,0,0,27.4,1,81,33,1,3,0
Taluk Hospital Thrissur,General OPD,Saturday,13,9,1,0,37.7,0,88,34,2,1,2
General Hospital Kollam,Orthopaedics,Saturday,12,8,1,0,27.4,0,90,34,1,3,2
District Hospital Ernakulam,Cardiology,Friday,15,10,0,0,29.0,0,70,37,0,0,0
General Hospital Kollam,Paediatrics,Wednesday,11,7,0,0,32.6,0,103,37,1,4,5
General Hospital Kollam,Paediatrics,Thursday,10,8,0,0,36.0,1,86,37,1,4,3
Taluk Hospital Thrissur,Paediatrics,Thursday,8,6,0,0,28.1,1,54,22,2,4,3
District Hospital Ernakulam,General OPD,Saturday,14,2,1,0,36.5,0,74,29,0,1,2
District Hospital Ernakulam,Orthopaedics,Saturday,11,6,1,0,36.2,0,84,32,0,3,2
District Hospital Ernakulam,General OPD,Wednesday,9,1,0,0,33.4,0,84,22,0,1,5
District Hospital Ernakulam,Cardiology,Monday,12,3,0,0,29.9,0,47,18,0,0,1
Taluk Hospital Thrissur,General OPD,Wednesday,12,11,0,0,30.3,0,53,19,2,1,5
General Hospital Kollam,Gynaecology,Wednesday,11,1,0,0,29.8,0,101,35,1,2,5
District Hospital Ernakulam,Paediatrics,Wednesday,17,11,0,0,36.9,0,56,17,0,4,5
Taluk Hospital Thrissur,Gynaecology,Wednesday,17,9,0,0,34.7,0,68,34,2,2,5
General Hospital Kollam,Cardiology,Wednesday,16,12,0,0,25.9,0,51,20,1,0,5
District Hospital Ernakulam,Cardiology,Monday,14,9,0,0,37.8,0,68,30,0,0,1
District Hospital Ernakulam,General OPD,Tuesday,12,4,0,0,31.1,0,53,20,0,1,4
Taluk Hospital Thrissur,Paediatrics,Tuesday,16,8,0,1,33.1,1,82,26,2,4,4
General Hospital Kollam,Cardiology,Thursday,12,8,0,1,24.2,1,64,32,1,0,3
Taluk Hospital Thrissur,General OPD,Friday,9,6,0,0,31.2,0,76,30,2,1,0
General Hospital Kollam,Gynaecology,Tuesday,14,3,0,0,27.7,0,30,15,1,2,4
District Hospital Ernakulam,General OPD,Saturday,10,4,1,0,32.6,0,111,39,0,1,2
District Hospital Ernakulam,Paediatrics,Tuesday,8,5,0,0,27.9,0,21,6,0,4,4
Taluk Hospital Thrissur,Paediatrics,Saturday,17,12,1,0,25.4,0,48,15,2,4,2
District Hospital Ernakulam,Cardiology,Friday,9,1,0,0,30.8,0,89,38,0,0,0
Taluk Hospital Thrissur,Cardiology,Tuesday,12,9,0,0,24.4,0,55,25,2,0,4
Taluk Hospital Thrissur,Paediatrics,Wednesday,17,7,0,0,26.6,1,61,25,2,4,5
General Hospital Kollam,Cardiology,Wednesday,8,5,0,0,36.5,0,61,30,1,0,5
General Hospital Kollam,Paediatrics,Monday,9,9,0,0,32.7,1,79,27,1,4,1
District Hospital Ernakulam,General OPD,Saturday,14,4,1,0,30.6,0,44,14,0,1,2
District Hospital Ernakulam,Cardiology,Monday,10,1,0,0,32.3,0,99,51,0,0,1
District Hospital Ernakulam,Paediatrics,Saturday,10,2,1,0,29.0,0,91,39,0,4,2
Taluk Hospital Thrissur,General OPD,Monday,13,8,0,0,32.5,1,36,11,2,1,1
General Hospital Kollam,Orthopaedics,Friday,8,1,0,1,30.5,0,79,31,1,3,0
General Hospital Kollam,General OPD,Saturday,15,3,1,0,25.3,0,48,16,1,1,2
District Hospital Ernakulam,Gynaecology,Monday,16,8,0,0,33.2,1,41,15,0,2,1
District Hospital Ernakulam,Orthopaedics,Saturday,12,12,1,0,35.1,0,66,22,0,3,2
General Hospital Kollam,Gynaecology,Monday,15,1,0,0,27.6,0,35,14,1,2,1
General Hospital Kollam,Cardiology,Wednesday,12,3,0,0,29.0,0,25,12,1,0,5
General Hospital Kollam,Cardiology,Wednesday,10,4,0,0,27.8,0,55,21,1,0,5
Taluk Hospital Thrissur,General OPD,Friday,12,5,0,0,35.5,0,71,26,2,1,0
General Hospital Kollam,Paediatrics,Friday,8,4,0,0,26.6,0,61,23,1,4,0
District Hospital Ernakulam,General OPD,Tuesday,10,8,0,0,25.1,1,112,34,0,1,4
Taluk Hospital Thrissur,General OPD,Saturday,10,5,1,0,35.6,0,87,29,2,1,2
District Hospital Ernakulam,General OPD,Thursday,8,3,0,0,25.5,0,62,17,0,1,3
Taluk Hospital Thrissur,Gynaecology,Monday,10,7,0,0,36.3,0,94,37,2,2,1
Taluk Hospital Thrissur,Gynaecology,Thursday,12,8,0,0,30.0,0,52,24,2,2,3
General Hospital Kollam,Cardiology,Thursday,14,1,0,0,31.0,0,37,15,1,0,3
District Hospital Ernakulam,General OPD,Friday,11,8,0,0,33.2,0,86,24,0,1,0
General Hospital Kollam,Paediatrics,Wednesday,17,10,0,0,25.2,0,39,11,1,4,5
District Hospital Ernakulam,Gynaecology,Saturday,16,4,1,0,32.5,0,81,36,0,2,2
General Hospital Kollam,Orthopaedics,Tuesday,12,9,0,0,31.1,1,90,42,1,3,4
Taluk Hospital Thrissur,Cardiology,Monday,11,10,0,0,29.7,0,67,30,2,0,1
General Hospital Kollam,General OPD,Tuesday,9,3,0,0,34.4,0,81,29,1,1,4
Taluk Hospital Thrissur,Cardiology,Monday,13,6,0,0,36.3,0,20,7,2,0,1
General Hospital Kollam,Gynaecology,Friday,14,4,0,0,28.1,0,65,33,1,2,0
District Hospital Ernakulam,Cardiology,Friday,9,10,0,0,24.0,0,83,39,0,0,0
Taluk Hospital Thrissur,General OPD,Monday,12,2,0,0,35.2,0,21,7,2,1,1
General Hospital Kollam,Paediatrics,Friday,10,4,0,0,33.6,0,62,26,1,4,0
Taluk Hospital Thrissur,Gynaecology,Saturday,16,10,1,0,30.4,0,80,36,2,2,2
District Hospital Ernakulam,General OPD,Friday,13,5,0,0,37.8,0,80,22,0,1,0
Taluk Hospital Thrissur,Paediatrics,Thursday,12,7,0,0,24.6,1,68,28,2,4,3
Taluk Hospital Thrissur,Gynaecology,Wednesday,11,4,0,1,25.7,0,76,35,2,2,5
General Hospital Kollam,Paediatrics,Monday,9,9,0,0,28.5,0,85,32,1,4,1
Taluk Hospital Thrissur,Orthopaedics,Wednesday,16,3,0,1,32.0,0,91,33,2,3,5
General Hospital Kollam,Cardiology,Saturday,12,11,1,1,25.0,0,68,29,1,0,2
General Hospital Kollam,Orthopaedics,Thursday,14,1,0,0,28.5,0,80,32,1,3,3
Taluk Hospital Thrissur,Orthopaedics,Wednesday,17,12,0,0,36.1,0,47,18,2,3,5
Taluk Hospital Thrissur,General OPD,Monday,8,9,0,0,27.7,0,21,7,2,1,1
Taluk Hospital Thrissur,Gynaecology,Monday,16,3,0,0,33.1,0,52,22,2,2,1
District Hospital Ernakulam,General OPD,Tuesday,14,3,0,0,31.4,0,52,20,0,1,4
District Hospital Ernakulam,Orthopaedics,Saturday,13,3,1,0,27.2,0,93,35,0,3,2
General Hospital Kollam,Paediatrics,Wednesday,10,4,0,0,37.9,0,51,15,1,4,5
General Hospital Kollam,Cardiology,Friday,9,9,0,0,31.7,1,95,37,1,0,0
District Hospital Ernakulam,General OPD,Saturday,10,11,1,0,28.8,0,66,20,0,1,2
District Hospital Ernakulam,General OPD,Monday,8,8,0,0,26.4,1,57,18,0,1,1
General Hospital Kollam,General OPD,Tuesday,16,4,0,0,26.0,0,25,6,1,1,4
Taluk Hospital Thrissur,Cardiology,Tuesday,10,10,0,0,37.9,0,90,40,2,0,4
District Hospital Ernakulam,General OPD,Tuesday,8,11,0,0,37.3,0,65,20,0,1,4
District Hospital Ernakulam,Paediatrics,Thursday,13,4,0,0,34.8,0,66,28,0,4,3
District Hospital Ernakulam,Orthopaedics,Thursday,8,5,0,0,26.5,0,29,13,0,3,3
District Hospital Ernakulam,Cardiology,Saturday,12,7,1,0,37.5,1,50,21,0,0,2
General Hospital Kollam,Orthopaedics,Thursday,11,12,0,0,30.9,0,59,21,1,3,3
District Hospital Ernakulam,Gynaecology,Thursday,9,8,0,0,31.5,1,80,38,0,2,3
Taluk Hospital Thrissur,Cardiology,Thursday,10,7,0,0,37.8,1,114,51,2,0,3
District Hospital Ernakulam,Orthopaedics,Saturday,14,3,1,0,25.8,0,39,18,0,3,2
Taluk Hospital Thrissur,Paediatrics,Thursday,16,8,0,0,36.0,1,69,23,2,4,3
District Hospital Ernakulam,General OPD,Saturday,10,10,1,1,32.9,0,108,29,0,1,2
District Hospital Ernakulam,General OPD,Friday,12,9,0,0,30.8,1,39,11,0,1,0
District Hospital Ernakulam,Orthopaedics,Tuesday,12,1,0,0,34.2,0,76,33,0,3,4
District Hospital Ernakulam,Gynaecology,Tuesday,9,3,0,0,28.7,0,90,37,0,2,4
District Hospital Ernakulam,Gynaecology,Saturday,13,3,1,0,27.6,0,85,32,0,2,2
District Hospital Ernakulam,Orthopaedics,Wednesday,9,2,0,0,33.4,0,89,35,0,3,5
General Hospital Kollam,Gynaecology,Friday,9,9,0,0,30.5,1,102,42,1,2,0
District Hospital Ernakulam,Cardiology,Wednesday,17,5,0,0,36.2,0,52,27,0,0,5
Taluk Hospital Thrissur,General OPD,Friday,16,5,0,0,35.2,0,54,14,2,1,0
District Hospital Ernakulam,Paediatrics,Wednesday,8,6,0,0,25.4,1,32,10,0,4,5
General Hospital Kollam,Orthopaedics,Wednesday,11,11,0,0,27.9,0,101,44,1,3,5
General Hospital Kollam,General OPD,Monday,14,1,0,0,32.6,0,80,26,1,1,1
General Hospital Kollam,Cardiology,Thursday,10,2,0,0,34.2,0,105,49,1,0,3
General Hospital Kollam,General OPD,Tuesday,10,1,0,0,26.8,0,88,28,1,1,4
Taluk Hospital Thrissur,Gynaecology,Friday,8,2,0,0,35.3,0,22,11,2,2,0
General Hospital Kollam,Orthopaedics,Thursday,9,4,0,0,34.5,0,81,35,1,3,3
Taluk Hospital Thrissur,Paediatrics,Saturday,16,7,1,0,34.9,1,85,34,2,4,2
General Hospital Kollam,Orthopaedics,Saturday,17,1,1,0,31.1,0,41,16,1,3,2
District Hospital Ernakulam,Paediatrics,Friday,13,6,0,0,32.8,1,58,19,0,4,0
District Hospital Ernakulam,Gynaecology,Tuesday,9,1,0,0,36.9,0,85,37,0,2,4
District Hospital Ernakulam,Gynaecology,Saturday,8,8,1,0,34.9,1,48,22,0,2,2
District Hospital Ernakulam,General OPD,Thursday,9,7,0,0,31.7,1,109,38,0,1,3
General Hospital Kollam,Cardiology,Tuesday,17,10,0,0,37.8,0,36,16,1,0,4
General Hospital Kollam,Gynaecology,Tuesday,15,6,0,0,27.2,1,56,24,1,2,4
General Hospital Kollam,General OPD,Tuesday,12,9,0,0,33.4,0,43,15,1,1,4
District Hospital Ernakulam,Gynaecology,Monday,8,3,0,0,27.6,0,75,29,0,2,1
General Hospital Kollam,Cardiology,Thursday,10,3,0,0,25.7,0,87,33,1,0,3
District Hospital Ernakulam,Gynaecology,Saturday,14,9,1,0,35.9,1,87,37,0,2,2
District Hospital Ernakulam,Paediatrics,Saturday,13,2,1,0,32.7,0,42,13,0,4,2
District Hospital Ernakulam,Cardiology,Monday,13,1,0,0,25.6,0,46,24,0,0,1
General Hospital Kollam,Paediatrics,Monday,8,8,0,0,27.0,1,90,39,1,4,1
Taluk Hospital Thrissur,Gynaecology,Wednesday,10,5,0,0,27.0,0,97,45,2,2,5
Taluk Hospital Thrissur,Gynaecology,Tuesday,17,3,0,0,31.6,0,38,16,2,2,4
General Hospital Kollam,General OPD,Monday,12,2,0,0,30.0,0,71,26,1,1,1
General Hospital Kollam,Orthopaedics,Tuesday,8,3,0,0,29.2,0,24,9,1,3,4
Taluk Hospital Thrissur,Orthopaedics,Saturday,16,7,1,0,28.1,0,50,17,2,3,2
Taluk Hospital Thrissur,Orthopaedics,Tuesday,12,9,0,0,25.3,1,82,27,2,3,4
District Hospital Ernakulam,Paediatrics,Thursday,12,3,0,0,31.1,0,71,26,0,4,3
District Hospital Ernakulam,General OPD,Wednesday,15,4,0,0,28.7,0,67,24,0,1,5
General Hospital Kollam,Cardiology,Friday,9,8,0,0,28.6,1,74,35,1,0,0
Taluk Hospital Thrissur,Paediatrics,Friday,9,6,0,0,27.6,1,120,46,2,4,0
Taluk Hospital Thrissur,Gynaecology,Thursday,10,4,0,0,29.4,0,59,23,2,2,3
District Hospital Ernakulam,Paediatrics,Saturday,13,5,1,0,34.8,0,64,20,0,4,2
District Hospital Ernakulam,General OPD,Thursday,9,1,0,0,26.9,0,102,34,0,1,3
General Hospital Kollam,Orthopaedics,Thursday,12,11,0,0,31.4,0,61,26,1,3,3
District Hospital Ernakulam,General OPD,Tuesday,9,8,0,0,28.3,1,61,22,0,1,4
District Hospital Ernakulam,Orthopaedics,Monday,12,9,0,0,28.5,1,41,15,0,3,1
General Hospital Kollam,Gynaecology,Tuesday,13,5,0,0,34.5,0,63,27,1,2,4
General Hospital Kollam,Paediatrics,Tuesday,16,9,0,0,28.2,1,56,19,1,4,4
General Hospital Kollam,General OPD,Thursday,14,11,0,0,26.0,0,80,22,1,1,3
Taluk Hospital Thrissur,Cardiology,Wednesday,11,12,0,0,37.5,0,75,34,2,0,5
Taluk Hospital Thrissur,Cardiology,Wednesday,17,3,0,0,36.5,0,47,23,2,0,5
District Hospital Ernakulam,Gynaecology,Monday,14,11,0,0,24.4,0,36,15,0,2,1
Taluk Hospital Thrissur,Paediatrics,Friday,11,3,0,0,33.7,0,99,34,2,4,0
General Hospital Kollam,Orthopaedics,Monday,13,1,0,0,31.3,0,73,30,1,3,1
General Hospital Kollam,Paediatrics,Tuesday,17,7,0,0,25.2,0,58,24,1,4,4
District Hospital Ernakulam,Orthopaedics,Monday,13,4,0,0,33.2,0,40,15,0,3,1
General Hospital Kollam,Paediatrics,Friday,17,8,0,0,33.9,1,40,14,1,4,0
General Hospital Kollam,Gynaecology,Saturday,8,4,1,0,34.9,0,51,18,1,2,2
General Hospital Kollam,Paediatrics,Tuesday,14,12,0,0,25.8,0,66,21,1,4,4
General Hospital Kollam,Cardiology,Tuesday,10,8,0,0,25.5,1,89,47,1,0,4
Taluk Hospital Thrissur,Paediatrics,Thursday,17,2,0,0,25.5,0,30,9,2,4,3
District Hospital Ernakulam,Cardiology,Friday,16,6,0,0,28.0,0,45,21,0,0,0
General Hospital Kollam,General OPD,Wednesday,10,2,0,0,29.9,0,87,23,1,1,5
Taluk Hospital Thrissur,Cardiology,Tuesday,8,3,0,0,29.8,0,56,29,2,0,4
General Hospital Kollam,General OPD,Wednesday,10,11,0,0,27.8,0,103,28,1,1,5
District Hospital Ernakulam,Gynaecology,Monday,9,8,0,1,36.4,0,128,49,0,2,1
General Hospital Kollam,Paediatrics,Tuesday,15,1,0,0,33.6,0,80,23,1,4,4
Taluk Hospital Thrissur,Cardiology,Tuesday,10,7,0,0,30.4,1,77,34,2,0,4
General Hospital Kollam,General OPD,Thursday,10,10,0,0,35.0,0,77,30,1,1,3
Taluk Hospital Thrissur,General OPD,Friday,11,10,0,1,34.4,0,118,46,2,1,0
District Hospital Ernakulam,General OPD,Tuesday,13,10,0,0,32.6,0,55,17,0,1,4
Taluk Hospital Thrissur,Gynaecology,Tuesday,17,4,0,0,30.5,0,30,15,2,2,4
District Hospital Ernakulam,Cardiology,Friday,9,3,0,0,25.7,0,74,30,0,0,0
Taluk Hospital Thrissur,General OPD,Wednesday,17,7,0,0,25.8,1,56,18,2,1,5
Taluk Hospital Thrissur,Orthopaedics,Tuesday,15,3,0,0,33.0,0,42,20,2,3,4
Taluk Hospital Thrissur,Paediatrics,Wednesday,17,12,0,0,32.2,0,21,7,2,4,5
General Hospital Kollam,Gynaecology,Friday,14,5,0,0,24.0,0,67,28,1,2,0
District Hospital Ernakulam,Paediatrics,Monday,10,1,0,0,24.1,0,95,40,0,4,1
Taluk Hospital Thrissur,Cardiology,Friday,8,3,0,0,34.8,0,77,34,2,0,0
District Hospital Ernakulam,Cardiology,Friday,8,5,0,0,31.6,0,78,29,0,0,0
General Hospital Kollam,Cardiology,Tuesday,13,4,0,0,26.9,0,20,11,1,0,4
General Hospital Kollam,Orthopaedics,Monday,8,3,0,0,29.2,0,61,27,1,3,1
District Hospital Ernakulam,General OPD,Monday,17,12,0,0,37.9,0,38,11,0,1,1
Taluk Hospital Thrissur,General OPD,Tuesday,14,10,0,0,35.4,0,71,24,2,1,4
